"","Orderid","Orderdatetime","Saleamount","Newcustomer","Position","Positiondatetime","Groupname","Networkname","Networkid","Brand","Positionname","DaysToConvert"
"7481",11729080,"2012-05-21 19:47",117.42,"Y",1,"2012-05-21 18:53","CPM","Armonix","nar7467","N","ROSTER",0
"7482",11729080,"2012-05-21 19:47",117.42,"Y",0,"2012-05-21 18:43","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"7483",11729217,"2012-05-21 20:24",457.58,"N",4,"2012-05-21 20:11","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7484",11729217,"2012-05-21 20:24",457.58,"N",3,"2012-05-21 20:11","CPM","24/7 Real Media [old]","247","N","ASSIST",0
"7485",11729217,"2012-05-21 20:24",457.58,"N",2,"2012-05-21 20:09","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",0
"7486",11729217,"2012-05-21 20:24",457.58,"N",1,"2012-05-21 17:46","CPM","Accordant","n6899541","N","ROSTER",0
"7487",11729217,"2012-05-21 20:24",457.58,"N",0,"2012-05-21 17:46","CPM","Accordant","n6899541","N","ORIGINATOR",0
"7488",11729254,"2012-05-21 20:47",251.25,"N",1,"2012-05-21 20:32","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7489",11729254,"2012-05-21 20:47",251.25,"N",0,"2012-05-21 20:16","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"7490",11729255,"2012-05-21 20:36",210.98,"Y",7,"2012-05-21 17:45","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7491",11729255,"2012-05-21 20:36",210.98,"Y",6,"2012-05-21 17:45","CPM","Mediawhiz","n62974792","N","ASSIST",0
"7492",11729255,"2012-05-21 20:36",210.98,"Y",5,"2012-05-21 15:15","CPM","Acerno","acerno","N","ROSTER",0
"7493",11729255,"2012-05-21 20:36",210.98,"Y",4,"2012-05-21 15:13","CPM","Acerno","acerno","N","ROSTER",0
"7494",11729255,"2012-05-21 20:36",210.98,"Y",3,"2012-05-21 15:12","CPM","Acerno","acerno","N","ROSTER",0
"7495",11729255,"2012-05-21 20:36",210.98,"Y",2,"2012-05-20 3:56","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7496",11729255,"2012-05-21 20:36",210.98,"Y",1,"2012-05-20 3:34","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7497",11729255,"2012-05-21 20:36",210.98,"Y",0,"2012-05-20 3:33","CPM","Acerno","acerno","N","ORIGINATOR",1
"7498",11729266,"2012-05-21 20:37",469.62,"N",5,"2012-05-20 19:13","CPM","Adroll - adr","adr","N","CONVERTER",1
"7499",11729266,"2012-05-21 20:37",469.62,"N",4,"2012-05-20 18:44","CPM","Adroll - adr","adr","N","ASSIST",1
"7500",11729266,"2012-05-21 20:37",469.62,"N",3,"2012-05-20 6:30","CPM","Armonix","nar7467","N","ROSTER",1
"7501",11729266,"2012-05-21 20:37",469.62,"N",2,"2012-05-20 6:29","CPM","Armonix","nar7467","N","ROSTER",1
"7502",11729266,"2012-05-21 20:37",469.62,"N",1,"2012-05-20 6:29","CPM","Acerno","acerno","N","ROSTER",1
"7503",11729266,"2012-05-21 20:37",469.62,"N",0,"2012-05-20 6:29","CPM","Armonix","nar7467","N","ORIGINATOR",1
"7504",11729404,"2012-05-21 21:43",294,"Y",7,"2012-05-21 21:26","CJ","Commission Junction","cj22","N","CONVERTER",0
"7505",11729404,"2012-05-21 21:43",294,"Y",6,"2012-05-21 21:20","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medi fast coupons","g001148","Y","ASSIST",0
"7506",11729404,"2012-05-21 21:43",294,"Y",5,"2012-05-21 21:19","CJ","Commission Junction","cj22","N","ROSTER",0
"7507",11729404,"2012-05-21 21:43",294,"Y",4,"2012-05-21 21:15","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"7508",11729404,"2012-05-21 21:43",294,"Y",3,"2012-05-20 18:50","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7509",11729404,"2012-05-21 21:43",294,"Y",2,"2012-05-20 18:50","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7510",11729404,"2012-05-21 21:43",294,"Y",1,"2012-05-20 18:50","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7511",11729404,"2012-05-21 21:43",294,"Y",0,"2012-05-20 2:25","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",1
"7512",11729411,"2012-05-21 21:20",178.45,"Y",2,"2012-05-21 16:28","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7513",11729411,"2012-05-21 21:20",178.45,"Y",1,"2012-05-21 16:28","CPM","Mediawhiz","n62974792","N","ASSIST",0
"7514",11729411,"2012-05-21 21:20",178.45,"Y",0,"2012-05-21 14:02","CPM","Acerno","acerno","N","ORIGINATOR",0
"7515",11729439,"2012-05-21 21:27",478.88,"N",8,"2012-04-17 22:06","CPM","Mediawhiz","n62974792","N","CONVERTER",34
"7516",11729439,"2012-05-21 21:27",478.88,"N",7,"2012-04-15 23:31","CPM","Mediawhiz","n62974792","N","ASSIST",36
"7517",11729439,"2012-05-21 21:27",478.88,"N",6,"2012-04-15 23:31","CPM","Mediawhiz","n62974792","N","ROSTER",36
"7518",11729439,"2012-05-21 21:27",478.88,"N",5,"2012-04-13 23:18","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",38
"7519",11729439,"2012-05-21 21:27",478.88,"N",4,"2012-04-13 23:11","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",38
"7520",11729439,"2012-05-21 21:27",478.88,"N",3,"2012-03-24 18:44","CPM","Mediawhiz","n62974792","N","ROSTER",57
"7521",11729439,"2012-05-21 21:27",478.88,"N",2,"2012-03-24 14:35","CPM","Mediawhiz","n62974792","N","ROSTER",57
"7522",11729439,"2012-05-21 21:27",478.88,"N",1,"2012-03-24 14:34","CPM","Mediawhiz","n62974792","N","ROSTER",57
"7523",11729439,"2012-05-21 21:27",478.88,"N",0,"2012-01-07 19:34","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",134
"7527",11729490,"2012-05-21 21:46",346.71,"N",2,"2012-05-21 21:45","CJ","Commission Junction","cj22","N","CONVERTER",0
"7528",11729490,"2012-05-21 21:46",346.71,"N",1,"2012-05-21 21:39","CJ","Commission Junction","cj22","N","ASSIST",0
"7529",11729490,"2012-05-21 21:46",346.71,"N",0,"2012-04-17 1:44","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",34
"7530",11729508,"2012-05-21 21:53",175.07,"Y",6,"2012-05-21 19:27","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7531",11729508,"2012-05-21 21:53",175.07,"Y",5,"2012-05-21 12:52","CPM","Armonix","nar7467","N","ASSIST",0
"7532",11729508,"2012-05-21 21:53",175.07,"Y",4,"2012-05-21 12:52","CPM","Magnetic","h987mag","N","ROSTER",0
"7533",11729508,"2012-05-21 21:53",175.07,"Y",3,"2012-05-21 12:51","CPM","Adroll - adr","adr","N","ROSTER",0
"7534",11729508,"2012-05-21 21:53",175.07,"Y",2,"2012-05-21 12:45","CPM","Adroll - adr","adr","N","ROSTER",0
"7535",11729508,"2012-05-21 21:53",175.07,"Y",1,"2012-05-21 12:42","CPM","Adroll - adr","adr","N","ROSTER",0
"7536",11729508,"2012-05-21 21:53",175.07,"Y",0,"2012-05-21 5:04","CPM","Acerno","acerno","N","ORIGINATOR",0
"7537",11729517,"2012-05-21 21:59",183.54,"Y",2,"2012-05-21 19:01","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7538",11729517,"2012-05-21 21:59",183.54,"Y",1,"2012-05-21 18:57","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"7539",11729517,"2012-05-21 21:59",183.54,"Y",0,"2012-05-21 18:44","CPM","Armonix","nar7467","N","ORIGINATOR",0
"7545",11729541,"2012-05-21 22:01",275.49,"N",1,"2012-05-21 21:50","CJ","Commission Junction","cj22","N","CONVERTER",0
"7546",11729541,"2012-05-21 22:01",275.49,"N",0,"2012-05-21 7:15","CPM","Accordant","n6899541","N","ORIGINATOR",0
"7547",11729555,"2012-05-21 22:09",176.47,"N",2,"2012-05-21 21:58","CJ","Commission Junction","cj22","N","CONVERTER",0
"7548",11729555,"2012-05-21 22:09",176.47,"N",1,"2012-05-21 21:57","CJ","Commission Junction","cj22","N","ASSIST",0
"7549",11729555,"2012-05-21 22:09",176.47,"N",0,"2012-05-20 13:07","CPM","Magnetic","h987mag","N","ORIGINATOR",1
"7553",11729571,"2012-05-21 22:15",75.2,"Y",8,"2012-04-21 19:27","CPM","Acerno","acerno","N","CONVERTER",30
"7554",11729571,"2012-05-21 22:15",75.2,"Y",7,"2012-04-21 19:27","CPM","Acerno","acerno","N","ASSIST",30
"7555",11729571,"2012-05-21 22:15",75.2,"Y",6,"2012-04-21 19:27","CPM","Armonix","nar7467","N","ROSTER",30
"7556",11729571,"2012-05-21 22:15",75.2,"Y",5,"2012-04-21 19:26","CPM","Acerno","acerno","N","ROSTER",30
"7557",11729571,"2012-05-21 22:15",75.2,"Y",4,"2012-04-21 19:26","CPM","Acerno","acerno","N","ROSTER",30
"7558",11729571,"2012-05-21 22:15",75.2,"Y",3,"2012-04-21 19:26","CPM","Armonix","nar7467","N","ROSTER",30
"7559",11729571,"2012-05-21 22:15",75.2,"Y",2,"2012-04-21 19:26","CPM","Acerno","acerno","N","ROSTER",30
"7560",11729571,"2012-05-21 22:15",75.2,"Y",1,"2012-04-21 19:26","CPM","Acerno","acerno","N","ROSTER",30
"7561",11729571,"2012-05-21 22:15",75.2,"Y",0,"2012-04-01 19:37","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",50
"7564",11729633,"2012-05-21 22:39",93.19,"N",3,"2012-05-21 22:27","CPM","Armonix","nar7467","N","CONVERTER",0
"7565",11729633,"2012-05-21 22:39",93.19,"N",2,"2012-05-21 15:27","CPM","Mediawhiz","n62974792","N","ASSIST",0
"7566",11729633,"2012-05-21 22:39",93.19,"N",1,"2012-05-21 14:42","CPM","Armonix","nar7467","N","ROSTER",0
"7567",11729633,"2012-05-21 22:39",93.19,"N",0,"2012-05-20 16:21","CPM","Armonix","nar7467","N","ORIGINATOR",1
"7572",11729678,"2012-05-21 23:01",173.05,"Y",5,"2012-05-21 20:45","CJ","Commission Junction","cj22","N","CONVERTER",0
"7573",11729678,"2012-05-21 23:01",173.05,"Y",4,"2012-05-21 20:45","CJ","Commission Junction","cj22","N","ASSIST",0
"7574",11729678,"2012-05-21 23:01",173.05,"Y",3,"2012-05-21 20:09","CPM","Armonix","nar7467","N","ROSTER",0
"7575",11729678,"2012-05-21 23:01",173.05,"Y",2,"2012-05-21 20:09","CPM","Armonix","nar7467","N","ROSTER",0
"7576",11729678,"2012-05-21 23:01",173.05,"Y",1,"2012-05-21 20:07","CPM","Armonix","nar7467","N","ROSTER",0
"7577",11729678,"2012-05-21 23:01",173.05,"Y",0,"2012-05-21 20:03","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"7578",11729716,"2012-05-21 23:18",279.95,"Y",1,"2012-05-21 15:55","CPM","Acerno","acerno","N","CONVERTER",0
"7579",11729716,"2012-05-21 23:18",279.95,"Y",0,"2012-05-21 14:42","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"7580",11729756,"2012-05-21 23:36",91.85,"Y",1,"2012-05-21 23:10","CJ","Commission Junction","cj22","N","CONVERTER",0
"7581",11729756,"2012-05-21 23:36",91.85,"Y",0,"2012-05-21 17:52","CPM","Adroll - adr","adr","N","ORIGINATOR",0
"7582",11729757,"2012-05-21 23:35",172.57,"Y",1,"2012-05-21 23:25","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7583",11729757,"2012-05-21 23:35",172.57,"Y",0,"2012-05-21 23:25","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast URL Options >  medfast.com","brand8154msn","Y","ORIGINATOR",0
"7584",11729803,"2012-05-21 23:47",214.91,"N",1,"2012-05-21 21:51","CPM","Armonix","nar7467","N","CONVERTER",0
"7585",11729803,"2012-05-21 23:47",214.91,"N",0,"2012-05-21 19:26","CPM","Acerno","acerno","N","ORIGINATOR",0
"7586",11729875,"2012-05-22 0:15",434.75,"Y",5,"2012-05-22 0:10","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7587",11729875,"2012-05-22 0:15",434.75,"Y",4,"2012-05-21 23:57","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",1
"7588",11729875,"2012-05-22 0:15",434.75,"Y",3,"2012-05-21 15:57","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7589",11729875,"2012-05-22 0:15",434.75,"Y",2,"2012-05-21 14:17","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7590",11729875,"2012-05-22 0:15",434.75,"Y",1,"2012-05-21 6:30","CPM","Acerno","acerno","N","ROSTER",1
"7591",11729875,"2012-05-22 0:15",434.75,"Y",0,"2012-05-21 6:30","CPM","Acerno","acerno","N","ORIGINATOR",1
"7595",11729947,"2012-05-22 0:40",110.75,"Y",4,"2012-05-21 2:33","CPM","Mediawhiz","n62974792","N","CONVERTER",1
"7596",11729947,"2012-05-22 0:40",110.75,"Y",3,"2012-05-21 2:00","CPM","Mediawhiz","n62974792","N","ASSIST",1
"7597",11729947,"2012-05-22 0:40",110.75,"Y",2,"2012-05-21 1:50","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7598",11729947,"2012-05-22 0:40",110.75,"Y",1,"2012-05-21 1:48","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",1
"7599",11729947,"2012-05-22 0:40",110.75,"Y",0,"2012-05-21 1:45","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ORIGINATOR",1
"7600",11729965,"2012-05-22 0:48",177.49,"Y",8,"2012-04-18 13:11","CPM","Acerno","acerno","N","CONVERTER",34
"7601",11729965,"2012-05-22 0:48",177.49,"Y",7,"2012-04-17 21:22","CPM","Mediawhiz","n62974792","N","ASSIST",35
"7602",11729965,"2012-05-22 0:48",177.49,"Y",6,"2012-04-16 21:14","CPM","Mediawhiz","n62974792","N","ROSTER",36
"7603",11729965,"2012-05-22 0:48",177.49,"Y",5,"2012-04-16 21:13","CPM","Mediawhiz","n62974792","N","ROSTER",36
"7604",11729965,"2012-05-22 0:48",177.49,"Y",4,"2012-04-13 20:44","CPM","Acerno","acerno","N","ROSTER",39
"7605",11729965,"2012-05-22 0:48",177.49,"Y",3,"2012-04-11 19:58","CPM","Acerno","acerno","N","ROSTER",41
"7606",11729965,"2012-05-22 0:48",177.49,"Y",2,"2011-12-28 17:21","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast URL Options >  medifast.com","brand8155msn","Y","ROSTER",144
"7607",11729965,"2012-05-22 0:48",177.49,"Y",1,"2011-12-28 17:14","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast URL Options >  medifastdiet.com","brand8157msn","Y","ROSTER",144
"7608",11729965,"2012-05-22 0:48",177.49,"Y",0,"2011-12-28 17:11","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",144
"7609",11730022,"2012-05-22 1:22",342.95,"Y",5,"2012-05-22 0:59","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7610",11730022,"2012-05-22 1:22",342.95,"Y",4,"2012-05-22 0:58","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"7611",11730022,"2012-05-22 1:22",342.95,"Y",3,"2012-05-22 0:52","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  medifast diet","brand8124msn","Y","ROSTER",0
"7612",11730022,"2012-05-22 1:22",342.95,"Y",2,"2012-05-22 0:10","CPM","24/7 Real Media [old]","247","N","ROSTER",0
"7613",11730022,"2012-05-22 1:22",342.95,"Y",1,"2012-05-21 19:21","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7614",11730022,"2012-05-22 1:22",342.95,"Y",0,"2012-05-21 19:16","CPM","24/7 Real Media [old]","247","N","ORIGINATOR",1
"7617",11730057,"2012-05-22 1:27",178,"Y",4,"2012-05-22 1:11","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7618",11730057,"2012-05-22 1:27",178,"Y",3,"2012-05-22 1:09","CPM","Mediawhiz","n62974792","N","ASSIST",0
"7619",11730057,"2012-05-22 1:27",178,"Y",2,"2012-05-22 1:06","CPM","Mediawhiz","n62974792","N","ROSTER",0
"7620",11730057,"2012-05-22 1:27",178,"Y",1,"2012-05-22 1:06","CPM","Acerno","acerno","N","ROSTER",0
"7621",11730057,"2012-05-22 1:27",178,"Y",0,"2012-05-22 0:51","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast URL Options > www.medifast.com","g001264","Y","ORIGINATOR",0
"7622",11730088,"2012-05-22 1:52",240.53,"Y",6,"2012-05-22 1:43","CPM","Armonix","nar7467","N","CONVERTER",0
"7623",11730088,"2012-05-22 1:52",240.53,"Y",5,"2012-05-22 1:27","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ASSIST",0
"7624",11730088,"2012-05-22 1:52",240.53,"Y",4,"2012-05-22 1:27","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"7625",11730088,"2012-05-22 1:52",240.53,"Y",3,"2012-05-22 1:23","CPM","Armonix","nar7467","N","ROSTER",0
"7626",11730088,"2012-05-22 1:52",240.53,"Y",2,"2012-05-22 1:03","CPM","AOL - February 2011","N9457P1A","N","ROSTER",0
"7627",11730088,"2012-05-22 1:52",240.53,"Y",1,"2012-05-22 0:53","CPM","Armonix","nar7467","N","ROSTER",0
"7628",11730088,"2012-05-22 1:52",240.53,"Y",0,"2012-05-22 0:38","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"7629",11730106,"2012-05-22 1:38",495.86,"N",2,"2012-05-22 0:59","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7630",11730106,"2012-05-22 1:38",495.86,"N",1,"2012-05-22 0:59","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"7631",11730106,"2012-05-22 1:38",495.86,"N",0,"2012-05-21 11:25","CPM","Acerno","acerno","N","ORIGINATOR",1
"7641",11730198,"2012-05-22 2:11",91.55,"N",1,"2012-05-21 1:49","CPM","Armonix","nar7467","N","CONVERTER",1
"7642",11730198,"2012-05-22 2:11",91.55,"N",0,"2012-05-21 1:48","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ORIGINATOR",1
"7646",11730246,"2012-05-22 2:33",130.03,"N",3,"2012-05-20 12:26","CPM","Mediawhiz","n62974792","N","CONVERTER",2
"7647",11730246,"2012-05-22 2:33",130.03,"N",2,"2012-05-20 12:25","CPM","Mediawhiz","n62974792","N","ASSIST",2
"7648",11730246,"2012-05-22 2:33",130.03,"N",1,"2012-05-19 21:09","CPM","Acerno","acerno","N","ROSTER",3
"7649",11730246,"2012-05-22 2:33",130.03,"N",0,"2012-05-19 21:08","CPM","Acerno","acerno","N","ORIGINATOR",3
"7650",11730258,"2012-05-22 2:37",327.53,"Y",4,"2012-05-22 2:27","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7651",11730258,"2012-05-22 2:37",327.53,"Y",3,"2012-05-22 2:27","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"7652",11730258,"2012-05-22 2:37",327.53,"Y",2,"2012-05-22 2:24","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"7653",11730258,"2012-05-22 2:37",327.53,"Y",1,"2012-05-22 2:17","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"7654",11730258,"2012-05-22 2:37",327.53,"Y",0,"2012-05-22 2:04","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",0
"7655",11730286,"2012-05-22 2:48",330,"Y",3,"2012-05-22 1:06","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7656",11730286,"2012-05-22 2:48",330,"Y",2,"2012-05-22 1:05","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"7657",11730286,"2012-05-22 2:48",330,"Y",1,"2012-05-22 1:04","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"7658",11730286,"2012-05-22 2:48",330,"Y",0,"2012-05-22 0:08","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"7659",11730312,"2012-05-22 2:57",137.46,"N",7,"2012-05-22 2:46","CPM","Adroll - adr","adr","N","CONVERTER",0
"7660",11730312,"2012-05-22 2:57",137.46,"N",6,"2012-05-22 2:44","CPM","Acerno","acerno","N","ASSIST",0
"7661",11730312,"2012-05-22 2:57",137.46,"N",5,"2012-05-22 2:29","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ROSTER",0
"7662",11730312,"2012-05-22 2:57",137.46,"N",4,"2012-05-15 23:46","SEARCH GOOGLE NON-BRAND","G: Vanity Domains > Medifastok.com > medifast.com","g001511","N","ROSTER",7
"7663",11730312,"2012-05-22 2:57",137.46,"N",3,"2012-05-12 0:30","CPM","Adroll - adr","adr","N","ROSTER",10
"7664",11730312,"2012-05-22 2:57",137.46,"N",2,"2012-05-11 0:55","CPM","Adroll - adr","adr","N","ROSTER",11
"7665",11730312,"2012-05-22 2:57",137.46,"N",1,"2012-05-05 2:45","CPM","Adroll - adr","adr","N","ROSTER",17
"7666",11730312,"2012-05-22 2:57",137.46,"N",0,"2012-05-05 2:00","CJ","Commission Junction","cj22","N","ORIGINATOR",17
"7667",11730328,"2012-05-22 3:06",77.95,"Y",6,"2012-05-22 2:50","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"7668",11730328,"2012-05-22 3:06",77.95,"Y",5,"2012-05-22 2:43","CPM","Mediawhiz","n62974792","N","ASSIST",0
"7669",11730328,"2012-05-22 3:06",77.95,"Y",4,"2012-05-22 1:59","CPM","24/7 Real Media [old]","247","N","ROSTER",0
"7670",11730328,"2012-05-22 3:06",77.95,"Y",3,"2012-05-22 1:59","CPM","Mediawhiz","n62974792","N","ROSTER",0
"7671",11730328,"2012-05-22 3:06",77.95,"Y",2,"2012-05-22 1:42","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"7672",11730328,"2012-05-22 3:06",77.95,"Y",1,"2012-05-22 1:41","CPM","Mediawhiz","n62974792","N","ROSTER",0
"7673",11730328,"2012-05-22 3:06",77.95,"Y",0,"2012-05-21 2:27","CPM","24/7 Real Media [old]","247","N","ORIGINATOR",1
"7674",11730337,"2012-05-22 3:07",341.5,"Y",2,"2012-05-22 2:58","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7675",11730337,"2012-05-22 3:07",341.5,"Y",1,"2012-05-22 2:52","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ASSIST",0
"7676",11730337,"2012-05-22 3:07",341.5,"Y",0,"2012-05-22 1:15","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ORIGINATOR",0
"7677",11730373,"2012-05-22 3:30",189.67,"Y",6,"2012-05-22 3:22","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7678",11730373,"2012-05-22 3:30",189.67,"Y",5,"2012-05-22 2:13","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ASSIST",0
"7679",11730373,"2012-05-22 3:30",189.67,"Y",4,"2012-05-22 2:11","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"7680",11730373,"2012-05-22 3:30",189.67,"Y",3,"2012-05-21 0:44","CPM","Armonix","nar7467","N","ROSTER",1
"7681",11730373,"2012-05-22 3:30",189.67,"Y",2,"2012-05-21 0:44","CPM","Armonix","nar7467","N","ROSTER",1
"7682",11730373,"2012-05-22 3:30",189.67,"Y",1,"2012-05-21 0:43","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7683",11730373,"2012-05-22 3:30",189.67,"Y",0,"2012-05-21 0:43","CPM","Armonix","nar7467","N","ORIGINATOR",1
"7684",11730386,"2012-05-22 3:36",159.19,"N",7,"2012-05-16 1:36","CPM","Acerno","acerno","N","CONVERTER",6
"7685",11730386,"2012-05-22 3:36",159.19,"N",6,"2012-04-13 3:35","CPM","Acerno","acerno","N","ASSIST",39
"7686",11730386,"2012-05-22 3:36",159.19,"N",5,"2012-02-18 18:40","CPM","Adroll - adr","adr","N","ROSTER",94
"7687",11730386,"2012-05-22 3:36",159.19,"N",4,"2012-02-18 18:01","CPM","Turn","N69045968","N","ROSTER",94
"7688",11730386,"2012-05-22 3:36",159.19,"N",3,"2012-02-10 2:40","CPM","Armonix","nar7467","N","ROSTER",102
"7689",11730386,"2012-05-22 3:36",159.19,"N",2,"2012-02-10 2:39","CPM","Armonix","nar7467","N","ROSTER",102
"7690",11730386,"2012-05-22 3:36",159.19,"N",1,"2012-02-10 2:38","CPM","Armonix","nar7467","N","ROSTER",102
"7691",11730386,"2012-05-22 3:36",159.19,"N",0,"2011-11-20 0:37","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ORIGINATOR",182
"7692",11730445,"2012-05-22 4:29",313.9,"Y",7,"2012-05-22 3:50","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"7693",11730445,"2012-05-22 4:29",313.9,"Y",6,"2012-05-22 2:45","CPM","24/7 Real Media [old]","247","N","ASSIST",0
"7694",11730445,"2012-05-22 4:29",313.9,"Y",5,"2012-05-21 23:28","CPM","Mediawhiz","n62974792","N","ROSTER",1
"7695",11730445,"2012-05-22 4:29",313.9,"Y",4,"2012-05-21 23:22","CPM","Armonix","nar7467","N","ROSTER",1
"7696",11730445,"2012-05-22 4:29",313.9,"Y",3,"2012-05-21 23:20","CPM","Armonix","nar7467","N","ROSTER",1
"7697",11730445,"2012-05-22 4:29",313.9,"Y",2,"2012-05-21 23:17","CPM","Armonix","nar7467","N","ROSTER",1
"7698",11730445,"2012-05-22 4:29",313.9,"Y",1,"2012-05-21 23:15","CPM","AOL - February 2011","N9457P1A","N","ROSTER",1
"7699",11730445,"2012-05-22 4:29",313.9,"Y",0,"2012-05-21 14:14","CPM","24/7 Real Media [old]","247","N","ORIGINATOR",1
