"","group","A","B","C","D","E","hired","quality"
"821","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959471300952051
"474","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314044888086595
"625","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000337089913421054
"1173","female",1,1,0,0.260869565217391,0,1,0.609872297212142
"1178","female",1,1,0,0.260869565217391,0,0,0.610027875767397
"1360","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16559011107788
"1716","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000458501505877906
"568","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314606989480654
"450","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265434746345315
"1589","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312983537888455
"901","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124154928892788
"104","male",1,1,0,0.260869565217391,0,0,0.609187860415351
"1435","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.457618496854656
"688","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000851487199583676
"791","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958977645185539
"8","male",1,1,0,0.260869565217391,0,1,0.610354250332726
"852","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958331289268678
"391","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264764759789475
"1451","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.456727308341809
"1481","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.457085310794748
"483","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313040468030757
"709","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000375360033072414
"1946","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.997881561621098
"1383","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16710564362873
"322","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265878127859832
"1331","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165394015324665
"1294","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166367828608616
"695","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000234559263524085
"426","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266984587785708
"891","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958535870073606
"1690","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000249819088502583
"59","male",1,1,0,0.260869565217391,0,0,0.610844969227775
"773","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.9596080098207
"1279","female",1,1,0,0.260869565217391,0,0,0.611331050940164
"184","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455721116092085
"806","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958581186420679
"1047","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180311840747977
"364","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266544619282096
"1396","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165823904383716
"453","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312437751546155
"334","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264485255686063
"1276","female",1,1,0,0.260869565217391,0,0,0.609879973274914
"1142","female",1,1,0,0.260869565217391,0,0,0.609593062267394
"1855","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00001183796915
"1070","female",1,1,0,0.260869565217391,0,0,0.610925125488967
"1349","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166110024198185
"678","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00105223215381373
"60","male",1,1,0,0.260869565217391,0,0,0.610087405584669
"787","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958127230685879
"953","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12379378853606
"1680","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000751090934402882
"1135","female",1,1,0,0.260869565217391,0,1,0.608474547578118
"1529","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313428772579961
"1484","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.457932128274121
"355","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264631374826178
"1621","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312665948031273
"542","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312534234779303
"890","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.96117350090045
"630","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000547646608742655
"495","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.316014337256753
"763","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000176420209058682
"1644","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.31360612216616
"1534","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313177319132643
"727","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00103201721226259
"1024","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.18037961888309
"1472","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.456381076417183
"1230","female",1,1,0,0.260869565217391,0,0,0.609783119486048
"1462","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.456751089880851
"377","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.268038011454635
"823","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959368049082941
"748","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000970752138594032
"867","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960146300199424
"346","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265591834450653
"1376","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166043101755033
"921","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123987589817167
"13","male",1,1,0,0.260869565217391,0,0,0.609071761123639
"1741","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-6.17007621048178e-05
"242","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455264077822516
"1968","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00086279392139
"580","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.313570351541913
"111","male",1,1,0,0.260869565217391,0,0,0.609911253767622
"1562","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313064091498192
"650","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000592483420666254
"944","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124967242866176
"1337","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166284927532853
"463","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313256960255038
"528","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.311894966360738
"1932","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999569416635664
"120","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165745285455891
"505","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313728406744125
"818","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958263479815594
"197","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.458822455800618
"448","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264887616501955
"1011","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180204833682987
"351","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265637169961691
"1324","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164201336260483
"1969","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00096429472789
"609","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000654712732293301
"786","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960403940648761
"203","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.45702228604702
"820","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960462408321157
"1061","female",1,1,0,0.260869565217391,0,0,0.609650355369861
"284","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455374531730892
"691","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00076489853746775
"882","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959300042803856
"361","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264265678413662
"1549","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314110818672501
"682","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00037276905615587
"584","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314522454505463
"564","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314775897254538
"1896","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00029871648045
"490","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313964717684132
"1446","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455262159814633
"898","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959820858288184
"1754","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959543806732494
"855","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.956028957736699
"1981","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998349551136047
"1871","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999983137849111
"960","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123640611302936
"1452","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.45675263791754
"1357","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.163879422055569
"485","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313074136565465
"1159","female",1,1,0,0.260869565217391,0,1,0.608718462173957
"1652","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314096757979202
"1844","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123437227853463
"1733","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00111468327637246
"357","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.267208658265562
"1809","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124616461491406
"1146","female",1,1,0,0.260869565217391,0,0,0.607934019379985
"1425","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455891933881911
"97","male",1,1,0,0.260869565217391,0,0,0.609196825071989
"1999","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999387149564994
"24","male",1,1,0,0.260869565217391,0,0,0.611592467569664
"1483","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.45437338649821
"1828","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.121066351309991
"1705","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000257598599011999
"1835","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123868321781995
"1191","female",1,1,0,0.260869565217391,0,1,0.609383386582324
"233","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456158739981853
"1770","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958716850001372
"587","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314286700741612
"705","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000525073740595424
"1373","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165481885374756
"1510","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264464738924926
"1079","female",1,1,0,0.260869565217391,0,0,0.610079247624529
"1282","female",1,1,0,0.260869565217391,0,0,0.610913851624492
"546","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.313948287709799
"1351","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166004177867964
"486","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313832570040527
"512","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312882197630004
"1143","female",1,1,0,0.260869565217391,0,1,0.61134094997381
"493","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.31372609729347
"641","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000713369885219032
"1519","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.311879877839992
"1426","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455203588670243
"320","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.263828793149646
"155","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166437204201218
"593","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312387637986319
"1441","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.456995343564834
"362","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264665436228529
"1726","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,9.54910349176111e-05
"1378","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165158515959965
